reference_label,candidate_label,iou,reference_volume_voxels,candidate_volume_voxels,volume_mean_voxels,volume_difference_voxels,volume_difference_percent,is_volume_outlier
465,465,1.0,440,440,440.0,0,0.0,False
466,466,1.0,372,372,372.0,0,0.0,False
467,467,1.0,390,390,390.0,0,0.0,False
468,468,1.0,321,321,321.0,0,0.0,False
469,469,1.0,345,345,345.0,0,0.0,False
470,470,1.0,377,377,377.0,0,0.0,False
471,471,1.0,432,432,432.0,0,0.0,False
472,472,1.0,340,340,340.0,0,0.0,False
473,473,1.0,360,360,360.0,0,0.0,False
474,474,1.0,351,351,351.0,0,0.0,False
475,475,1.0,426,426,426.0,0,0.0,False
476,476,1.0,442,442,442.0,0,0.0,False
477,477,1.0,422,422,422.0,0,0.0,False
478,478,1.0,502,502,502.0,0,0.0,False
479,479,1.0,401,401,401.0,0,0.0,False
480,480,1.0,481,481,481.0,0,0.0,False
481,481,1.0,221,221,221.0,0,0.0,False
482,482,1.0,595,595,595.0,0,0.0,False
483,483,1.0,311,311,311.0,0,0.0,False
484,484,1.0,376,376,376.0,0,0.0,False
485,485,1.0,392,392,392.0,0,0.0,False
486,486,1.0,443,443,443.0,0,0.0,False
487,487,1.0,523,523,523.0,0,0.0,False
488,488,1.0,471,471,471.0,0,0.0,False
489,489,1.0,531,531,531.0,0,0.0,False
490,490,1.0,452,452,452.0,0,0.0,False
491,491,1.0,380,380,380.0,0,0.0,False
492,492,1.0,498,498,498.0,0,0.0,False
493,493,1.0,453,453,453.0,0,0.0,False
494,494,1.0,350,350,350.0,0,0.0,False
495,495,1.0,401,401,401.0,0,0.0,False
496,496,1.0,370,370,370.0,0,0.0,False
497,497,1.0,306,306,306.0,0,0.0,False
498,498,1.0,378,378,378.0,0,0.0,False
499,499,1.0,453,453,453.0,0,0.0,False
500,500,1.0,307,307,307.0,0,0.0,False
501,501,1.0,345,345,345.0,0,0.0,False
502,502,1.0,563,563,563.0,0,0.0,False
503,503,1.0,405,405,405.0,0,0.0,False
504,504,1.0,400,400,400.0,0,0.0,False
505,505,1.0,299,299,299.0,0,0.0,False
506,506,1.0,323,323,323.0,0,0.0,False
507,507,1.0,319,319,319.0,0,0.0,False
508,508,1.0,366,366,366.0,0,0.0,False
509,509,1.0,483,483,483.0,0,0.0,False
510,510,1.0,362,362,362.0,0,0.0,False
511,511,1.0,228,228,228.0,0,0.0,False
512,512,1.0,405,405,405.0,0,0.0,False
513,513,1.0,380,380,380.0,0,0.0,False
514,514,1.0,273,273,273.0,0,0.0,False
515,515,1.0,318,318,318.0,0,0.0,False
516,516,1.0,255,255,255.0,0,0.0,False
517,517,1.0,338,338,338.0,0,0.0,False
518,518,1.0,461,461,461.0,0,0.0,False
519,519,1.0,335,335,335.0,0,0.0,False
520,520,1.0,394,394,394.0,0,0.0,False
521,521,1.0,375,375,375.0,0,0.0,False
522,522,1.0,397,397,397.0,0,0.0,False
523,523,1.0,297,297,297.0,0,0.0,False
524,524,1.0,234,234,234.0,0,0.0,False
525,525,1.0,366,366,366.0,0,0.0,False
526,526,1.0,284,284,284.0,0,0.0,False
527,527,1.0,235,235,235.0,0,0.0,False
528,528,1.0,355,355,355.0,0,0.0,False
529,529,1.0,381,381,381.0,0,0.0,False
530,530,1.0,355,355,355.0,0,0.0,False
531,531,1.0,785,785,785.0,0,0.0,False
532,532,1.0,351,351,351.0,0,0.0,False
533,533,1.0,379,379,379.0,0,0.0,False
534,534,1.0,400,400,400.0,0,0.0,False
535,535,1.0,277,277,277.0,0,0.0,False
536,536,1.0,364,364,364.0,0,0.0,False
537,537,1.0,385,385,385.0,0,0.0,False
538,538,1.0,456,456,456.0,0,0.0,False
539,539,1.0,445,445,445.0,0,0.0,False
540,540,1.0,295,295,295.0,0,0.0,False
541,541,1.0,431,431,431.0,0,0.0,False
542,542,1.0,255,255,255.0,0,0.0,False
543,543,1.0,370,370,370.0,0,0.0,False
544,544,1.0,399,399,399.0,0,0.0,False
545,545,1.0,335,335,335.0,0,0.0,False
546,546,1.0,293,293,293.0,0,0.0,False
547,547,1.0,409,409,409.0,0,0.0,False
548,548,1.0,333,333,333.0,0,0.0,False
549,549,1.0,419,419,419.0,0,0.0,False
550,550,1.0,333,333,333.0,0,0.0,False
551,551,1.0,412,412,412.0,0,0.0,False
552,552,1.0,255,255,255.0,0,0.0,False
553,553,1.0,505,505,505.0,0,0.0,False
554,554,1.0,386,386,386.0,0,0.0,False
555,555,1.0,236,236,236.0,0,0.0,False
556,556,1.0,383,383,383.0,0,0.0,False
557,557,1.0,384,384,384.0,0,0.0,False
558,558,1.0,278,278,278.0,0,0.0,False
559,559,1.0,495,495,495.0,0,0.0,False
560,560,1.0,393,393,393.0,0,0.0,False
561,561,1.0,426,426,426.0,0,0.0,False
562,562,1.0,434,434,434.0,0,0.0,False
563,563,1.0,387,387,387.0,0,0.0,False
564,564,1.0,508,508,508.0,0,0.0,False
